link,Tipe,title,category,address,open_hours,popular_times,website,phone,review_count,review_rating,Scoring,reviews_per_rating,latitude,longitude,Scoring_scaled
https://www.google.com/maps/place/Studio+Foto+Karanganyar+Lensa+Dragon+Art/data=!4m7!3m6!1s0x2e7a21002575bc17:0xb483a7fe3fcb5239!8m2!3d-7.6209388!4d111.0621392!16s%2Fg%2F11vk37923f!19sChIJF7x1JQAhei4ROVLLP_6ng7Q?authuser=0&hl=en&rclk=1,Fotografer,Studio Foto Karanganyar Lensa Dragon Art,Photography service,"Doplang, Kec. Karangpandan, Kabupaten Karanganyar, Jawa Tengah 57791","{""Friday"":[""10.00 am–8.00 pm""],""Monday"":[""10.00 am–8.00 pm""],""Saturday"":[""10.00 am–8.00 pm""],""Sunday"":[""10.00 am–8.00 pm""],""Thursday"":[""10.00 am–8.00 pm""],""Tuesday"":[""10.00 am–8.00 pm""],""Wednesday"":[""10.00 am–8.00 pm""]}","{""Friday"":{""10"":59,""11"":65,""12"":75,""13"":79,""14"":65,""15"":63,""16"":56,""17"":50,""18"":45,""19"":50,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":40,""11"":47,""12"":43,""13"":54,""14"":65,""15"":79,""16"":86,""17"":72,""18"":54,""19"":43,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":70,""11"":95,""12"":95,""13"":100,""14"":81,""15"":75,""16"":63,""17"":72,""18"":63,""19"":59,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":40,""11"":47,""12"":68,""13"":75,""14"":75,""15"":72,""16"":65,""17"":68,""18"":52,""19"":52,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":56,""11"":65,""12"":68,""13"":61,""14"":56,""15"":65,""16"":59,""17"":52,""18"":40,""19"":34,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":68,""11"":65,""12"":65,""13"":63,""14"":65,""15"":77,""16"":84,""17"":81,""18"":61,""19"":40,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":45,""11"":54,""12"":54,""13"":72,""14"":72,""15"":86,""16"":81,""17"":77,""18"":56,""19"":36,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",http://linktr.ee/lensadragonart,0882-0074-06317,84,5,36.6,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":84}",-7.620939,111.062139,0.02008120268
https://www.google.com/maps/place/Karanganyar/data=!4m7!3m6!1s0x2e7a19007cfa0fd1:0x9694f08b7a24caad!8m2!3d-7.596993!4d110.9372307!16s%2Fg%2F11lz3l7sgs!19sChIJ0Q_6fAAZei4RrcokeovwlJY?authuser=0&hl=en&rclk=1,Fotografer,Karanganyar,Photography studio,"CW3P+6V5 Karanganyar, Badran Asri, Cangakan, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah",{},{},,,1,5,3.4,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",-7.596993,110.937231,0.001865466915
https://www.google.com/maps/place/Sunray+Photography/data=!4m7!3m6!1s0x2e7a171d86d6e53b:0xa3acc28f4db8b9a3!8m2!3d-7.5589245!4d110.8780796!16s%2Fg%2F11c56c8566!19sChIJO-XWhh0Xei4Ro7m4TY_CrKM?authuser=0&hl=en&rclk=1,Fotografer,Sunray Photography,Photo lab,"Jl. Kenanga 1 No.8, Perumnas Ngringo, Ngringo, Jaten, Karanganyar Regency, Central Java 57731","{""Friday"":[""8.00 am–8.00 pm""],""Monday"":[""8.00 am–8.00 pm""],""Saturday"":[""8.00 am–8.00 pm""],""Sunday"":[""8.00 am–8.00 pm""],""Thursday"":[""8.00 am–8.00 pm""],""Tuesday"":[""8.00 am–8.00 pm""],""Wednesday"":[""8.00 am–8.00 pm""]}",{},,0815-6790-1787,84,4.5,36.3,"{""1"":0,""2"":1,""3"":11,""4"":18,""5"":54}",-7.558924,110.87808,0.01991660266
https://www.google.com/maps/place/LATAR+BELAKANG+STUDIO/data=!4m7!3m6!1s0x2e7a215452c5f05d:0xb66a4fe7a91c8aa0!8m2!3d-7.6187063!4d111.0095142!16s%2Fg%2F11s615td9l!19sChIJXfDFUlQhei4RoIocqedParY?authuser=0&hl=en&rclk=1,Fotografer,LATAR BELAKANG STUDIO,Photography studio,"Jl. Rejosari, Pawang, Gayamdompo, Karanganyar, Karanganyar Regency, Central Java 57751",{},{},https://instagram.com/latarbelakang_studio?igshid=YmMyMTA2M2Y=,0857-1165-8267,65,5,29,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":64}",-7.618706,111.009514,0.01591133545
https://www.google.com/maps/place/GO+STUDIO/data=!4m7!3m6!1s0x2e7a21ed71a66135:0xdc96949af7335d60!8m2!3d-7.6185785!4d111.0095472!16s%2Fg%2F11b6_mtdnw!19sChIJNWGmce0hei4RYF0z95qUltw?authuser=0&hl=en&rclk=1,Fotografer,GO STUDIO,Photographer,"Jl. Rejosari Jl. Lawu, Rejosari, Gayamdompo, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57716","{""Friday"":[""8.00 am–5.00 pm""],""Monday"":[""8.00 am–5.00 pm""],""Saturday"":[""8.00 am–5.00 pm""],""Sunday"":[""8.00 am–5.00 pm""],""Thursday"":[""8.00 am–5.00 pm""],""Tuesday"":[""8.00 am–5.00 pm""],""Wednesday"":[""8.00 am–5.00 pm""]}",{},https://instagram.com/gostudio_official?igshid=YmMyMTA2M2Y=,,11,4.9,7.34,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":10}",-7.618578,111.009547,0.00402721387
https://www.google.com/maps/place/Bisma+Multimedia/data=!4m7!3m6!1s0x2e7a1813b30b1c59:0x6cbb0523d0e8f498!8m2!3d-7.6065585!4d110.9303557!16s%2Fg%2F11d_2lxjkf!19sChIJWRwLsxMYei4RmPTo0CMFu2w?authuser=0&hl=en&rclk=1,Fotografer,Bisma Multimedia,Photography studio,"Perum Maganda Kahuripan Jl. Lkr. Sel. Karanganyar Blok B.4, Lalung, Kec. Karanganyar, Kota Surakarta, Jawa Tengah 57731","{""Friday"":[""8.00 am–4.00 pm""],""Monday"":[""Closed""],""Saturday"":[""8.00 am–4.00 pm""],""Sunday"":[""8.00 am–4.00 pm""],""Thursday"":[""8.00 am–4.00 pm""],""Tuesday"":[""8.00 am–4.00 pm""],""Wednesday"":[""8.00 am–4.00 pm""]}",{},,0822-2533-5789,29,5,14.6,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":28}",-7.606558,110.930356,0.008010534401
https://www.google.com/maps/place/Foto+Wedding+Prewedding+Amazing+Grace/data=!4m7!3m6!1s0x2e7a19acf8cdbbe7:0x2ae0ef6fe562d0ff!8m2!3d-7.5954834!4d110.9559182!16s%2Fg%2F11lrt8l6tt!19sChIJ57vN-KwZei4R_9Bi5W_v4Co?authuser=0&hl=en&rclk=1,Fotografer,Foto Wedding Prewedding Amazing Grace,Wedding photographer,"Tegalasri rt 04 / 06, Beji, Bejen, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57716","{""Friday"":[""7.00 am–9.00 pm""],""Monday"":[""7.00 am–9.00 pm""],""Saturday"":[""7.00 am–9.00 pm""],""Sunday"":[""7.00 am–9.00 pm""],""Thursday"":[""7.00 am–9.00 pm""],""Tuesday"":[""7.00 am–9.00 pm""],""Wednesday"":[""7.00 am–9.00 pm""]}","{""Friday"":{""10"":57,""11"":61,""12"":61,""13"":42,""14"":23,""15"":23,""16"":33,""17"":47,""18"":52,""19"":61,""20"":80,""21"":0,""22"":0,""23"":0,""6"":0,""7"":38,""8"":38,""9"":47},""Monday"":{""10"":14,""11"":23,""12"":33,""13"":28,""14"":33,""15"":23,""16"":28,""17"":23,""18"":33,""19"":33,""20"":28,""21"":0,""22"":0,""23"":0,""6"":0,""7"":33,""8"":19,""9"":14},""Saturday"":{""10"":33,""11"":28,""12"":42,""13"":33,""14"":52,""15"":57,""16"":80,""17"":52,""18"":47,""19"":42,""20"":61,""21"":0,""22"":0,""23"":0,""6"":0,""7"":38,""8"":47,""9"":33},""Sunday"":{""10"":33,""11"":42,""12"":33,""13"":28,""14"":23,""15"":33,""16"":33,""17"":33,""18"":28,""19"":38,""20"":28,""21"":0,""22"":0,""23"":0,""6"":0,""7"":42,""8"":38,""9"":33},""Thursday"":{""10"":28,""11"":33,""12"":42,""13"":57,""14"":66,""15"":61,""16"":66,""17"":61,""18"":61,""19"":42,""20"":38,""21"":0,""22"":0,""23"":0,""6"":0,""7"":23,""8"":23,""9"":28},""Tuesday"":{""10"":23,""11"":28,""12"":38,""13"":28,""14"":33,""15"":33,""16"":42,""17"":66,""18"":76,""19"":100,""20"":95,""21"":0,""22"":0,""23"":0,""6"":0,""7"":28,""8"":33,""9"":23},""Wednesday"":{""10"":52,""11"":47,""12"":23,""13"":14,""14"":23,""15"":23,""16"":38,""17"":23,""18"":23,""19"":23,""20"":33,""21"":0,""22"":0,""23"":0,""6"":0,""7"":71,""8"":76,""9"":61}}",https://instagram.com/amazinggrace.picture?igshid=YmMyMTA2M2Y=,0857-9944-5855,19,5,10.6,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":19}",-7.595483,110.955918,0.005815867442
https://www.google.com/maps/place/GREATSOLO.ID+ACADEMY/data=!4m7!3m6!1s0x2e7a19004e8278f9:0x30b1d1e0653500c!8m2!3d-7.570783!4d110.9238847!16s%2Fg%2F11yjv5ws93!19sChIJ-XiCTgAZei4RDFBTBh4dCwM?authuser=0&hl=en&rclk=1,Fotografer,GREATSOLO.ID ACADEMY,Photography studio,"Perum Pratama Mulia No.5, RT.03/RW.01, Karangmojo, Kec. Tasikmadu, Kabupaten Karanganyar, Jawa Tengah 57722","{""Friday"":[""8.00 am–10.00 pm""],""Monday"":[""8.00 am–10.00 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8.00 am–10.00 pm""],""Tuesday"":[""8.00 am–10.00 pm""],""Wednesday"":[""8.00 am–10.00 pm""]}",{},http://www.greatsolo.id/,0882-0071-96324,1,5,3.4,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",-7.570783,110.923885,0.001865466915
https://www.google.com/maps/place/Binar+Studio/data=!4m7!3m6!1s0x2e7a1954c6f4c553:0x362fa761f4ac756a!8m2!3d-7.6002505!4d110.9545236!16s%2Fg%2F11jsrc4sr6!19sChIJU8X0xlQZei4RanWs9GGnLzY?authuser=0&hl=en&rclk=1,Fotografer,Binar Studio,Photo booth,"Toko Sedjahtera, Tegalgede, Karanganyar, Karanganyar Regency, Central Java","{""Friday"":[""2.00–11.00 pm""],""Monday"":[""2.00–11.00 pm""],""Saturday"":[""9.00 am–11.00 pm""],""Sunday"":[""9.00 am–11.00 pm""],""Thursday"":[""2.00–11.00 pm""],""Tuesday"":[""2.00–11.00 pm""],""Wednesday"":[""2.00–11.00 pm""]}","{""Friday"":{""10"":0,""11"":0,""12"":0,""13"":0,""14"":37,""15"":62,""16"":68,""17"":81,""18"":68,""19"":68,""20"":62,""21"":50,""22"":50,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":0,""11"":0,""12"":0,""13"":0,""14"":37,""15"":31,""16"":18,""17"":18,""18"":43,""19"":56,""20"":50,""21"":37,""22"":56,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":75,""11"":81,""12"":62,""13"":50,""14"":56,""15"":68,""16"":81,""17"":62,""18"":43,""19"":18,""20"":25,""21"":43,""22"":62,""23"":0,""6"":0,""7"":0,""8"":0,""9"":81},""Sunday"":{""10"":87,""11"":100,""12"":93,""13"":62,""14"":50,""15"":43,""16"":62,""17"":56,""18"":50,""19"":50,""20"":50,""21"":68,""22"":62,""23"":0,""6"":0,""7"":0,""8"":0,""9"":75},""Thursday"":{""10"":0,""11"":0,""12"":0,""13"":0,""14"":56,""15"":56,""16"":50,""17"":56,""18"":50,""19"":50,""20"":43,""21"":37,""22"":37,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":0,""12"":0,""13"":0,""14"":43,""15"":50,""16"":56,""17"":56,""18"":62,""19"":68,""20"":50,""21"":43,""22"":62,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":0,""11"":0,""12"":0,""13"":0,""14"":37,""15"":37,""16"":56,""17"":43,""18"":43,""19"":37,""20"":50,""21"":56,""22"":56,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",https://instagram.com/binarstudio_id,,17,4.8,9.68,"{""1"":0,""2"":0,""3"":0,""4"":4,""5"":13}",-7.60025,110.954524,0.005311094041
https://www.google.com/maps/place/KMP+STUDIO/data=!4m7!3m6!1s0x2e7a178946c336c5:0x6bb43f9578f0afc!8m2!3d-7.5786192!4d110.8980796!16s%2Fg%2F11fyly6yv_!19sChIJxTbDRokXei4R_AqPV_lDuwY?authuser=0&hl=en&rclk=1,Fotografer,KMP STUDIO,Digital printing service,"Jl. Raya Solo-Tawangmangu Dusun, Jl. Getas Raya No.8, Dusun V, Jaten, Karanganyar Regency, Central Java 57731","{""Friday"":[""9.15 am–5.00 pm""],""Monday"":[""9.15 am–5.00 pm""],""Saturday"":[""9.15 am–5.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""9.15 am–5.00 pm""],""Tuesday"":[""9.15 am–5.00 pm""],""Wednesday"":[""9.15 am–5.00 pm""]}",{},,0811-2975-567,117,4.7,49.62,"{""1"":1,""2"":2,""3"":6,""4"":18,""5"":90}",-7.578619,110.89808,0.02722484363
https://www.google.com/maps/place/Huhihahoho/data=!4m7!3m6!1s0x2e7a1927bf8fc35b:0x97040dcc22f6de63!8m2!3d-7.5879175!4d110.948286!16s%2Fg%2F11p9p9tq3n!19sChIJW8OPvycZei4RY972IswNBJc?authuser=0&hl=en&rclk=1,Fotografer,Huhihahoho,Photography studio,"Gg. Dewaruci, Pokoh, Ngijo, Kec. Tasikmadu, Kabupaten Karanganyar, Jawa Tengah 57721","{""Friday"":[""6.30 am–9.00 pm""],""Monday"":[""6.30 am–9.00 pm""],""Saturday"":[""6.30 am–9.00 pm""],""Sunday"":[""6.30 am–9.00 pm""],""Thursday"":[""6.30 am–9.00 pm""],""Tuesday"":[""6.30 am–9.00 pm""],""Wednesday"":[""6.30 am–9.00 pm""]}","{""Friday"":{""10"":26,""11"":39,""12"":43,""13"":52,""14"":69,""15"":52,""16"":52,""17"":47,""18"":56,""19"":43,""20"":47,""21"":0,""22"":0,""5"":0,""6"":13,""7"":13,""8"":17,""9"":30},""Monday"":{""10"":39,""11"":65,""12"":60,""13"":47,""14"":26,""15"":39,""16"":52,""17"":82,""18"":69,""19"":73,""20"":73,""21"":0,""22"":0,""5"":0,""6"":13,""7"":8,""8"":13,""9"":26},""Saturday"":{""10"":43,""11"":34,""12"":34,""13"":30,""14"":26,""15"":21,""16"":26,""17"":34,""18"":47,""19"":56,""20"":69,""21"":0,""22"":0,""5"":0,""6"":39,""7"":34,""8"":39,""9"":43},""Sunday"":{""10"":100,""11"":82,""12"":65,""13"":30,""14"":26,""15"":39,""16"":56,""17"":65,""18"":69,""19"":65,""20"":69,""21"":0,""22"":0,""5"":0,""6"":34,""7"":43,""8"":56,""9"":78},""Thursday"":{""10"":39,""11"":47,""12"":43,""13"":52,""14"":69,""15"":91,""16"":82,""17"":78,""18"":69,""19"":60,""20"":56,""21"":0,""22"":0,""5"":0,""6"":17,""7"":30,""8"":30,""9"":43},""Tuesday"":{""10"":39,""11"":52,""12"":69,""13"":69,""14"":60,""15"":65,""16"":65,""17"":56,""18"":52,""19"":60,""20"":73,""21"":0,""22"":0,""5"":0,""6"":43,""7"":39,""8"":47,""9"":39},""Wednesday"":{""10"":47,""11"":69,""12"":56,""13"":60,""14"":43,""15"":43,""16"":43,""17"":56,""18"":73,""19"":82,""20"":82,""21"":0,""22"":0,""5"":0,""6"":26,""7"":21,""8"":21,""9"":39}}",,,7,5,5.8,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":7}",-7.587917,110.948286,0.003182267091
https://www.google.com/maps/place/ARIF38/data=!4m7!3m6!1s0x2e7a19d651216697:0xa20a7af9eddc6e69!8m2!3d-7.5752244!4d110.9328642!16s%2Fg%2F11vcblgfwq!19sChIJl2YhUdYZei4RaW7c7fl6CqI?authuser=0&hl=en&rclk=1,Fotografer,ARIF38,Portrait studio,"CWFM+W49 ARIF38, Jalan Gatot Subroto, Nglano Wetan, Nglande Wetan, Ngijo, Kec. Tasikmadu, Kabupaten Karanganyar, Jawa Tengah 57722","{""Friday"":[""8.00 am–4.00 pm""],""Monday"":[""8.00 am–4.00 pm""],""Saturday"":[""8.00 am–4.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""8.00 am–4.00 pm""],""Tuesday"":[""8.00 am–4.00 pm""],""Wednesday"":[""8.00 am–4.00 pm""]}",{},,0851-6106-2448,5,5,5,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":5}",-7.575224,110.932864,0.002743333699
https://www.google.com/maps/place/Coral+Studio+Digital+Printing/data=!4m7!3m6!1s0x2e7a191cb73075ff:0xb5d6c019e9ccefb9!8m2!3d-7.5915476!4d110.9334181!16s%2Fg%2F11h2d4jm58!19sChIJ_3UwtxwZei4Rue_M6RnA1rU?authuser=0&hl=en&rclk=1,Fotografer,Coral Studio Digital Printing,Print shop,"Jl. Lawu No.186, Kodokan, Papahan, Tasikmadu, Karanganyar Regency, Central Java 57722","{""Friday"":[""9.00 am–5.00 pm""],""Monday"":[""9.00 am–5.00 pm""],""Saturday"":[""9.00 am–5.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""9.00 am–5.00 pm""],""Tuesday"":[""9.00 am–5.00 pm""],""Wednesday"":[""9.00 am–5.00 pm""]}",{},https://www.instagram.com/coralstudio_dp,0857-6158-6762,37,4.7,17.62,"{""1"":2,""2"":0,""3"":0,""4"":2,""5"":33}",-7.591548,110.933418,0.009667507956
https://www.google.com/maps/place/INDAH+FOTO/data=!4m7!3m6!1s0x2e7a2343b26c97a9:0xa129f2ca96c7c24b!8m2!3d-7.6019748!4d110.9495709!16s%2Fg%2F11svmvpwnb!19sChIJqZdsskMjei4RS8LHlsryKaE?authuser=0&hl=en&rclk=1,Fotografer,INDAH FOTO,Portrait studio,"Jl. Mayjen Yudomo SHD No.37, Karanganyar, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57713","{""Friday"":[""9.00 am–6.30 pm""],""Monday"":[""9.00 am–6.30 pm""],""Saturday"":[""9.00 am–6.30 pm""],""Sunday"":[""12.00 pm–5.00 am""],""Thursday"":[""9.00 am–6.30 pm""],""Tuesday"":[""9.00 am–6.30 pm""],""Wednesday"":[""9.00 am–6.30 pm""]}",{},,0851-6183-3696,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-7.601975,110.949571,0
https://www.google.com/maps/place/Coral+Studio/data=!4m7!3m6!1s0x2e7a190045bb46a3:0xc3ff31b4368ce478!8m2!3d-7.5879597!4d110.9326146!16s%2Fg%2F11y2fqkl_t!19sChIJo0a7RQAZei4ReOSMNrQx_8M?authuser=0&hl=en&rclk=1,Fotografer,Coral Studio,Photography service,"CW6M+R29 Coral Studio, Jl. Brigjen Katamso, Badran Baru, Papahan, Kec. Tasikmadu, Kabupaten Karanganyar, Jawa Tengah 57722",{},{},,,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-7.58796,110.932615,0
https://www.google.com/maps/place/Creative+Fotografi/data=!4m7!3m6!1s0x2e7a18a26be0b28b:0x99abfd6f7daa3b8e!8m2!3d-7.5947745!4d110.9756723!16s%2Fg%2F11dxrw2hs5!19sChIJi7Lga6IYei4RjjuqfW_9q5k?authuser=0&hl=en&rclk=1,Fotografer,Creative Fotografi,Photography studio,"Wonorejo, RT.02/RW.15, Bejen, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57716","{""Friday"":[""8.00 am–9.00 pm""],""Monday"":[""8.00 am–9.00 pm""],""Saturday"":[""8.00 am–5.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""8.00 am–9.00 pm""],""Tuesday"":[""8.00 am–9.00 pm""],""Wednesday"":[""8.00 am–9.00 pm""]}",{},,0813-9303-0300,2,4.5,3.5,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":1}",-7.594774,110.975672,0.001920333589
https://www.google.com/maps/place/Torapicture+Photo+%26+Videography/data=!4m7!3m6!1s0x2e7a194e1b9ad2ab:0xe645f595035fcbe3!8m2!3d-7.5455427!4d110.9275774!16s%2Fg%2F11rkbrgr1b!19sChIJq9KaG04Zei4R48tfA5X1ReY?authuser=0&hl=en&rclk=1,Fotografer,Torapicture Photo & Videography,Photography studio,"FW3H+V32 Torapicture Photo & Videography, Pengin, Macanan, Kec. Kebakkramat, Kabupaten Karanganyar, Jawa Tengah 57762","{""Friday"":[""1.00–9.00 pm""],""Monday"":[""7.00 am–8.00 pm""],""Saturday"":[""8.00 am–8.00 pm""],""Sunday"":[""8.00 am–7.30 pm""],""Thursday"":[""8.00 am–8.00 pm""],""Tuesday"":[""7.00 am–8.00 pm""],""Wednesday"":[""8.00 am–8.00 pm""]}","{""Friday"":{""10"":0,""11"":0,""12"":0,""13"":27,""14"":27,""15"":22,""16"":27,""17"":40,""18"":54,""19"":68,""20"":81,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":86,""11"":50,""12"":36,""13"":40,""14"":68,""15"":81,""16"":86,""17"":77,""18"":77,""19"":72,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":27,""8"":59,""9"":77},""Saturday"":{""10"":45,""11"":45,""12"":50,""13"":59,""14"":59,""15"":68,""16"":45,""17"":54,""18"":40,""19"":45,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":45,""9"":54},""Sunday"":{""10"":45,""11"":45,""12"":31,""13"":22,""14"":18,""15"":27,""16"":27,""17"":27,""18"":36,""19"":45,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":59,""9"":45},""Thursday"":{""10"":50,""11"":45,""12"":31,""13"":40,""14"":40,""15"":72,""16"":86,""17"":86,""18"":68,""19"":63,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":100,""9"":72},""Tuesday"":{""10"":54,""11"":72,""12"":54,""13"":36,""14"":36,""15"":59,""16"":59,""17"":63,""18"":45,""19"":54,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":13,""8"":13,""9"":27},""Wednesday"":{""10"":50,""11"":45,""12"":54,""13"":68,""14"":68,""15"":63,""16"":50,""17"":59,""18"":59,""19"":54,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":50,""9"":40}}",,0896-1831-8574,18,5,10.2,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":18}",-7.545543,110.927577,0.005596400746
https://www.google.com/maps/place/Studio+02+Argosedayu/data=!4m7!3m6!1s0x2e7a186691106947:0x54f427c2bd287b7e!8m2!3d-7.5868397!4d110.9427078!16s%2Fg%2F11cp6t8lz6!19sChIJR2kQkWYYei4RfnsovcIn9FQ?authuser=0&hl=en&rclk=1,Fotografer,Studio 02 Argosedayu,Video production service,"CW7V+738 Studio 02 Argosedayu, Pokoh Baru, Pokoh, Ngijo, Kec. Tasikmadu, Kabupaten Karanganyar, Jawa Tengah 57721","{""Friday"":[""7.00 am–6.00 pm""],""Monday"":[""7.00 am–6.00 pm""],""Saturday"":[""7.00 am–6.00 pm""],""Sunday"":[""7.00 am–6.00 pm""],""Thursday"":[""7.00 am–6.00 pm""],""Tuesday"":[""7.00 am–6.00 pm""],""Wednesday"":[""7.00 am–6.00 pm""]}",{},http://www.youtube.com/argosedayu,0822-2560-1849,15,4.6,8.76,"{""1"":1,""2"":0,""3"":0,""4"":2,""5"":12}",-7.58684,110.942708,0.004806320641
https://www.google.com/maps/place/sekawan+stories/data=!4m7!3m6!1s0x2e7a2316182b5c17:0xe5e340b123a99bc5!8m2!3d-7.6187925!4d110.9949472!16s%2Fg%2F11hmz6n2t3!19sChIJF1wrGBYjei4RxZupI7FA4-U?authuser=0&hl=en&rclk=1,Fotografer,sekawan stories,Wedding photographer,"Kenongo, RT.1/RW.9, Popongan, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57716","{""Friday"":[""9.00 am–5.00 pm""],""Monday"":[""9.00 am–5.00 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""9.00 am–5.00 pm""],""Tuesday"":[""9.00 am–5.00 pm""],""Wednesday"":[""9.00 am–5.00 pm""]}",{},https://drive.google.com/file/d/180xBzz1Tq1kqfKdRJT5EqvkYcTylxbU6/view?usp=drivesdk,0851-5608-1975,33,5,16.2,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":33}",-7.618792,110.994947,0.008888401185
https://www.google.com/maps/place/SEWA+KAMERA+KARANGANYAR/data=!4m7!3m6!1s0x2e7a187edf2e45c5:0x7f1c0e23594345c4!8m2!3d-7.6003721!4d110.9457111!16s%2Fg%2F11f4p9cz_w!19sChIJxUUu334Yei4RxEVDWSMOHH8?authuser=0&hl=en&rclk=1,Fotografer,SEWA KAMERA KARANGANYAR,Camera store,"Bibis, RT.02/RW.XI, Mandungan, Jungke, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57713","{""Friday"":[""7.00 am–9.00 pm""],""Monday"":[""7.00 am–9.00 pm""],""Saturday"":[""7.00 am–9.00 pm""],""Sunday"":[""7.00 am–9.00 pm""],""Thursday"":[""7.00 am–9.00 pm""],""Tuesday"":[""7.00 am–9.00 pm""],""Wednesday"":[""7.00 am–9.00 pm""]}",{},https://www.instagram.com/sewakamerakra/,0856-4730-4752,145,4.9,60.94,"{""1"":1,""2"":0,""3"":1,""4"":6,""5"":137}",-7.600372,110.945711,0.03343575112
